Entity,Code,Day,stringency_index
Madagascar,MDG,14/04/2020,95.37
Madagascar,MDG,15/04/2020,95.37
Madagascar,MDG,16/04/2020,95.37
Madagascar,MDG,17/04/2020,95.37
Madagascar,MDG,18/04/2020,95.37
Madagascar,MDG,19/04/2020,95.37
Madagascar,MDG,20/04/2020,72.22
Madagascar,MDG,21/04/2020,72.22
Madagascar,MDG,22/04/2020,70.37
Madagascar,MDG,23/04/2020,70.37
Madagascar,MDG,24/04/2020,70.37
Madagascar,MDG,25/04/2020,70.37
Madagascar,MDG,26/04/2020,70.37
Madagascar,MDG,27/04/2020,67.59
Madagascar,MDG,28/04/2020,67.59
Madagascar,MDG,29/04/2020,67.59
Madagascar,MDG,30/04/2020,67.59
Madagascar,MDG,1/05/2020,67.59
Madagascar,MDG,2/05/2020,67.59
Madagascar,MDG,3/05/2020,67.59
Madagascar,MDG,4/05/2020,67.59
Madagascar,MDG,5/05/2020,67.59
Madagascar,MDG,6/05/2020,67.59
Madagascar,MDG,7/05/2020,67.59
Madagascar,MDG,8/05/2020,67.59
Madagascar,MDG,9/05/2020,67.59
Madagascar,MDG,10/05/2020,67.59
Madagascar,MDG,11/05/2020,67.59
Madagascar,MDG,12/05/2020,70.37
Madagascar,MDG,13/05/2020,70.37
Madagascar,MDG,14/05/2020,70.37
Madagascar,MDG,15/05/2020,70.37
Madagascar,MDG,16/05/2020,70.37
Madagascar,MDG,17/05/2020,70.37
Madagascar,MDG,18/05/2020,70.37
Madagascar,MDG,19/05/2020,70.37
Madagascar,MDG,20/05/2020,70.37
Madagascar,MDG,21/05/2020,70.37
Madagascar,MDG,22/05/2020,70.37
Madagascar,MDG,23/05/2020,70.37
Madagascar,MDG,24/05/2020,70.37
Madagascar,MDG,25/05/2020,70.37
Madagascar,MDG,26/05/2020,70.37
Madagascar,MDG,27/05/2020,70.37
Madagascar,MDG,28/05/2020,70.37
Madagascar,MDG,29/05/2020,70.37
Madagascar,MDG,30/05/2020,70.37
Madagascar,MDG,31/05/2020,70.37
Madagascar,MDG,1/06/2020,70.37
Madagascar,MDG,2/06/2020,70.37
Madagascar,MDG,3/06/2020,70.37
Madagascar,MDG,4/06/2020,70.37
Madagascar,MDG,5/06/2020,70.37
Madagascar,MDG,6/06/2020,70.37
Madagascar,MDG,7/06/2020,70.37
Madagascar,MDG,8/06/2020,70.37
Madagascar,MDG,9/06/2020,70.37
Madagascar,MDG,10/06/2020,70.37
Madagascar,MDG,11/06/2020,70.37
Madagascar,MDG,12/06/2020,70.37
Madagascar,MDG,13/06/2020,70.37
Madagascar,MDG,14/06/2020,70.37
Madagascar,MDG,15/06/2020,70.37
Madagascar,MDG,16/06/2020,70.37
Madagascar,MDG,17/06/2020,70.37
Madagascar,MDG,18/06/2020,70.37
Madagascar,MDG,19/06/2020,70.37
Madagascar,MDG,20/06/2020,70.37
Madagascar,MDG,21/06/2020,70.37
Madagascar,MDG,22/06/2020,70.37
Madagascar,MDG,23/06/2020,70.37
Madagascar,MDG,24/06/2020,70.37
Madagascar,MDG,25/06/2020,70.37
Madagascar,MDG,26/06/2020,70.37
Madagascar,MDG,27/06/2020,68.98
Madagascar,MDG,28/06/2020,68.98
Madagascar,MDG,29/06/2020,68.98
Madagascar,MDG,30/06/2020,68.98
Madagascar,MDG,1/07/2020,68.98
Madagascar,MDG,2/07/2020,68.98
Madagascar,MDG,3/07/2020,68.98
Madagascar,MDG,4/07/2020,68.98
Madagascar,MDG,5/07/2020,68.98
Madagascar,MDG,6/07/2020,68.98
Madagascar,MDG,7/07/2020,68.98
Madagascar,MDG,8/07/2020,68.98
Madagascar,MDG,9/07/2020,68.98
Madagascar,MDG,10/07/2020,68.98
Madagascar,MDG,11/07/2020,68.98
Madagascar,MDG,12/07/2020,68.98
Madagascar,MDG,13/07/2020,68.98
Madagascar,MDG,14/07/2020,68.98
Madagascar,MDG,15/07/2020,68.98
Madagascar,MDG,16/07/2020,68.98
Madagascar,MDG,17/07/2020,68.98
Madagascar,MDG,18/07/2020,68.98
Madagascar,MDG,19/07/2020,68.98
Madagascar,MDG,20/07/2020,68.98
Madagascar,MDG,21/07/2020,68.98
Madagascar,MDG,22/07/2020,68.98
Madagascar,MDG,23/07/2020,68.98
Madagascar,MDG,24/07/2020,68.98
Madagascar,MDG,25/07/2020,68.98
Madagascar,MDG,26/07/2020,68.98
Madagascar,MDG,27/07/2020,68.98
Madagascar,MDG,28/07/2020,68.98
Madagascar,MDG,29/07/2020,68.98
Madagascar,MDG,30/07/2020,68.98
Madagascar,MDG,31/07/2020,68.98
Madagascar,MDG,1/08/2020,68.98
Madagascar,MDG,2/08/2020,68.98
Madagascar,MDG,3/08/2020,68.98
Madagascar,MDG,4/08/2020,68.98
Madagascar,MDG,5/08/2020,68.98
Madagascar,MDG,6/08/2020,68.98
Madagascar,MDG,7/08/2020,68.98
Madagascar,MDG,8/08/2020,68.98
Madagascar,MDG,9/08/2020,68.98
Madagascar,MDG,10/08/2020,67.59
Madagascar,MDG,11/08/2020,67.59
Madagascar,MDG,12/08/2020,67.59
Madagascar,MDG,13/08/2020,67.59
Madagascar,MDG,14/08/2020,65.74
Madagascar,MDG,15/08/2020,65.74
Madagascar,MDG,16/08/2020,65.74
Madagascar,MDG,17/08/2020,65.74
Madagascar,MDG,18/08/2020,65.74
Madagascar,MDG,19/08/2020,65.74
Madagascar,MDG,20/08/2020,65.74
Madagascar,MDG,21/08/2020,72.22
Madagascar,MDG,22/08/2020,72.22
Madagascar,MDG,23/08/2020,72.22
Madagascar,MDG,24/08/2020,72.22
Madagascar,MDG,25/08/2020,72.22
Madagascar,MDG,26/08/2020,72.22
Madagascar,MDG,27/08/2020,61.11
Madagascar,MDG,28/08/2020,61.11
Madagascar,MDG,29/08/2020,61.11
Madagascar,MDG,30/08/2020,61.11
Madagascar,MDG,31/08/2020,60.19
Madagascar,MDG,1/09/2020,60.19
Madagascar,MDG,2/09/2020,60.19
Madagascar,MDG,3/09/2020,60.19
Madagascar,MDG,4/09/2020,60.19
Madagascar,MDG,5/09/2020,60.19
Madagascar,MDG,6/09/2020,60.19
Madagascar,MDG,7/09/2020,60.19
Madagascar,MDG,8/09/2020,60.19
Madagascar,MDG,9/09/2020,60.19
Madagascar,MDG,10/09/2020,60.19
Madagascar,MDG,11/09/2020,58.33
Madagascar,MDG,12/09/2020,58.33
Madagascar,MDG,13/09/2020,58.33
Madagascar,MDG,14/09/2020,58.33
Madagascar,MDG,15/09/2020,58.33
Madagascar,MDG,16/09/2020,58.33
Madagascar,MDG,17/09/2020,58.33
Madagascar,MDG,18/09/2020,58.33
Madagascar,MDG,19/09/2020,58.33
Madagascar,MDG,20/09/2020,58.33
Madagascar,MDG,21/09/2020,58.33
Madagascar,MDG,22/09/2020,58.33
Madagascar,MDG,23/09/2020,58.33
Madagascar,MDG,24/09/2020,58.33
Madagascar,MDG,25/09/2020,58.33
Madagascar,MDG,26/09/2020,58.33
Madagascar,MDG,27/09/2020,58.33
Madagascar,MDG,28/09/2020,58.33
Madagascar,MDG,29/09/2020,58.33
Madagascar,MDG,30/09/2020,58.33
Madagascar,MDG,1/10/2020,50
Madagascar,MDG,2/10/2020,50
Madagascar,MDG,3/10/2020,50
Madagascar,MDG,4/10/2020,50
Madagascar,MDG,5/10/2020,44.44
Madagascar,MDG,6/10/2020,44.44
Madagascar,MDG,7/10/2020,44.44
Madagascar,MDG,8/10/2020,44.44
Madagascar,MDG,9/10/2020,44.44
Madagascar,MDG,10/10/2020,44.44
Madagascar,MDG,11/10/2020,44.44
Madagascar,MDG,12/10/2020,44.44
Madagascar,MDG,13/10/2020,48.15
Madagascar,MDG,14/10/2020,48.15
Madagascar,MDG,15/10/2020,48.15
Madagascar,MDG,16/10/2020,48.15
Madagascar,MDG,17/10/2020,48.15
Madagascar,MDG,18/10/2020,44.44
Madagascar,MDG,19/10/2020,40.74
Madagascar,MDG,20/10/2020,40.74
Madagascar,MDG,21/10/2020,40.74
Madagascar,MDG,22/10/2020,40.74
Madagascar,MDG,23/10/2020,40.74
Madagascar,MDG,24/10/2020,40.74
Madagascar,MDG,25/10/2020,40.74
Madagascar,MDG,26/10/2020,37.04
Madagascar,MDG,27/10/2020,37.04
Madagascar,MDG,28/10/2020,37.04
Madagascar,MDG,29/10/2020,37.04
Madagascar,MDG,30/10/2020,37.04
Madagascar,MDG,31/10/2020,37.04
Madagascar,MDG,1/11/2020,37.04
Madagascar,MDG,2/11/2020,37.04
Madagascar,MDG,3/11/2020,37.04
Madagascar,MDG,4/11/2020,37.04
Madagascar,MDG,5/11/2020,37.04
Madagascar,MDG,6/11/2020,37.04
Madagascar,MDG,7/11/2020,37.04
Madagascar,MDG,8/11/2020,37.04
Madagascar,MDG,9/11/2020,37.04
Madagascar,MDG,10/11/2020,37.04
Madagascar,MDG,11/11/2020,37.04
Madagascar,MDG,12/11/2020,37.04
Madagascar,MDG,13/11/2020,37.04
Madagascar,MDG,14/11/2020,37.04
Madagascar,MDG,15/11/2020,37.04
Madagascar,MDG,16/11/2020,37.04
Madagascar,MDG,17/11/2020,37.04
Madagascar,MDG,18/11/2020,37.04
Madagascar,MDG,19/11/2020,37.04
Madagascar,MDG,20/11/2020,37.04
Madagascar,MDG,21/11/2020,37.04
Madagascar,MDG,22/11/2020,37.04
Madagascar,MDG,23/11/2020,37.04
Madagascar,MDG,24/11/2020,37.04
Madagascar,MDG,25/11/2020,37.04
Madagascar,MDG,26/11/2020,37.04
Madagascar,MDG,27/11/2020,37.04
Madagascar,MDG,28/11/2020,37.04
Madagascar,MDG,29/11/2020,37.04
Madagascar,MDG,30/11/2020,37.04
Madagascar,MDG,1/12/2020,37.04
Madagascar,MDG,2/12/2020,37.04
Madagascar,MDG,3/12/2020,37.04
Madagascar,MDG,4/12/2020,37.04
Madagascar,MDG,5/12/2020,37.04
Madagascar,MDG,6/12/2020,37.04
Madagascar,MDG,7/12/2020,37.04
Madagascar,MDG,8/12/2020,37.04
Madagascar,MDG,9/12/2020,37.04
Madagascar,MDG,10/12/2020,37.04
Madagascar,MDG,11/12/2020,37.04
Madagascar,MDG,12/12/2020,37.04
Madagascar,MDG,13/12/2020,37.04
Madagascar,MDG,14/12/2020,37.04
Madagascar,MDG,15/12/2020,37.04
Madagascar,MDG,16/12/2020,37.04
Madagascar,MDG,17/12/2020,37.04
Madagascar,MDG,18/12/2020,37.04
Madagascar,MDG,19/12/2020,37.04
Madagascar,MDG,20/12/2020,37.04
Madagascar,MDG,21/12/2020,37.04
Madagascar,MDG,22/12/2020,37.04
Madagascar,MDG,23/12/2020,37.04
Madagascar,MDG,24/12/2020,37.04
Madagascar,MDG,25/12/2020,37.04
Madagascar,MDG,26/12/2020,37.04
Madagascar,MDG,27/12/2020,37.04
Madagascar,MDG,28/12/2020,37.04
Madagascar,MDG,29/12/2020,37.04
Madagascar,MDG,30/12/2020,37.04
Madagascar,MDG,31/12/2020,37.04
Madagascar,MDG,1/01/2021,37.04
Madagascar,MDG,2/01/2021,37.04
Madagascar,MDG,3/01/2021,37.04
Madagascar,MDG,4/01/2021,37.04
Madagascar,MDG,5/01/2021,37.04
Madagascar,MDG,6/01/2021,37.04
Madagascar,MDG,7/01/2021,37.04
Madagascar,MDG,8/01/2021,37.04
Madagascar,MDG,9/01/2021,37.04
Madagascar,MDG,10/01/2021,37.04
Madagascar,MDG,11/01/2021,37.04
Madagascar,MDG,12/01/2021,37.04
Madagascar,MDG,13/01/2021,37.04
Madagascar,MDG,14/01/2021,37.04
Madagascar,MDG,15/01/2021,37.04
Madagascar,MDG,16/01/2021,37.04
Madagascar,MDG,17/01/2021,37.04
Madagascar,MDG,18/01/2021,37.04
Madagascar,MDG,19/01/2021,37.04
Madagascar,MDG,20/01/2021,37.04
Madagascar,MDG,21/01/2021,37.04
Madagascar,MDG,22/01/2021,37.04
Madagascar,MDG,23/01/2021,37.04
Madagascar,MDG,24/01/2021,37.04
Madagascar,MDG,25/01/2021,37.04
Madagascar,MDG,26/01/2021,37.04
Madagascar,MDG,27/01/2021,37.04
Madagascar,MDG,28/01/2021,37.04
Madagascar,MDG,29/01/2021,37.04
Madagascar,MDG,30/01/2021,37.04
Madagascar,MDG,31/01/2021,37.04
Madagascar,MDG,1/02/2021,37.04
Madagascar,MDG,2/02/2021,37.04
Madagascar,MDG,3/02/2021,37.04
Madagascar,MDG,4/02/2021,37.04
Madagascar,MDG,5/02/2021,37.04
Madagascar,MDG,6/02/2021,37.04
Madagascar,MDG,7/02/2021,37.04
Madagascar,MDG,8/02/2021,37.04
Madagascar,MDG,9/02/2021,37.04
Madagascar,MDG,10/02/2021,37.04
Madagascar,MDG,11/02/2021,37.04
Madagascar,MDG,12/02/2021,37.04
Madagascar,MDG,13/02/2021,37.04
Madagascar,MDG,14/02/2021,37.04
Madagascar,MDG,15/02/2021,37.04
Madagascar,MDG,16/02/2021,37.04
Madagascar,MDG,17/02/2021,37.04
Madagascar,MDG,18/02/2021,37.04
Madagascar,MDG,19/02/2021,37.04
Madagascar,MDG,20/02/2021,37.04
Madagascar,MDG,21/02/2021,37.04
Madagascar,MDG,22/02/2021,37.04
Madagascar,MDG,23/02/2021,37.04
Madagascar,MDG,24/02/2021,37.04
Madagascar,MDG,25/02/2021,37.04
Madagascar,MDG,26/02/2021,37.04
Madagascar,MDG,27/02/2021,37.04
Madagascar,MDG,28/02/2021,37.04
Madagascar,MDG,1/03/2021,37.04
Madagascar,MDG,2/03/2021,37.04
Madagascar,MDG,3/03/2021,37.04
Madagascar,MDG,4/03/2021,37.04
Madagascar,MDG,5/03/2021,37.04
Madagascar,MDG,6/03/2021,37.04
Madagascar,MDG,7/03/2021,37.04
Madagascar,MDG,8/03/2021,37.04
Madagascar,MDG,9/03/2021,37.04
Madagascar,MDG,10/03/2021,37.04
Madagascar,MDG,11/03/2021,37.04
Madagascar,MDG,12/03/2021,37.04
Madagascar,MDG,13/03/2021,37.04
Madagascar,MDG,14/03/2021,37.04
Madagascar,MDG,15/03/2021,37.04
Madagascar,MDG,16/03/2021,37.04
Madagascar,MDG,17/03/2021,37.04
Madagascar,MDG,18/03/2021,37.04
Madagascar,MDG,19/03/2021,37.04
Madagascar,MDG,20/03/2021,37.04
Madagascar,MDG,21/03/2021,37.04
Madagascar,MDG,22/03/2021,37.04
Malawi,MWI,21/01/2020,0
Malawi,MWI,22/01/2020,0
Malawi,MWI,23/01/2020,0
Malawi,MWI,24/01/2020,0
Malawi,MWI,25/01/2020,0
Malawi,MWI,26/01/2020,0
Malawi,MWI,27/01/2020,0
Malawi,MWI,28/01/2020,0
Malawi,MWI,29/01/2020,0
Malawi,MWI,30/01/2020,0
Malawi,MWI,31/01/2020,0
Malawi,MWI,1/02/2020,0
Malawi,MWI,2/02/2020,0
Malawi,MWI,3/02/2020,0
Malawi,MWI,4/02/2020,0
Malawi,MWI,5/02/2020,0
Malawi,MWI,6/02/2020,0
Malawi,MWI,7/02/2020,0
Malawi,MWI,8/02/2020,0
Malawi,MWI,9/02/2020,0
Malawi,MWI,10/02/2020,0
Malawi,MWI,11/02/2020,5.56
Malawi,MWI,12/02/2020,5.56
Malawi,MWI,13/02/2020,5.56
Malawi,MWI,14/02/2020,5.56
Malawi,MWI,15/02/2020,5.56
Malawi,MWI,16/02/2020,5.56
Malawi,MWI,17/02/2020,5.56
Malawi,MWI,18/02/2020,5.56
Malawi,MWI,19/02/2020,5.56
Malawi,MWI,20/02/2020,5.56
Malawi,MWI,21/02/2020,5.56
Malawi,MWI,22/02/2020,5.56
Malawi,MWI,23/02/2020,5.56
Malawi,MWI,24/02/2020,5.56
Malawi,MWI,25/02/2020,5.56
Malawi,MWI,26/02/2020,5.56
Malawi,MWI,27/02/2020,5.56
Malawi,MWI,28/02/2020,5.56
Malawi,MWI,29/02/2020,5.56
Malawi,MWI,1/03/2020,5.56
Malawi,MWI,2/03/2020,5.56
Malawi,MWI,3/03/2020,5.56
Malawi,MWI,4/03/2020,5.56
Malawi,MWI,5/03/2020,5.56
Malawi,MWI,6/03/2020,5.56
Malawi,MWI,7/03/2020,11.11
Malawi,MWI,8/03/2020,11.11
Malawi,MWI,9/03/2020,11.11
Malawi,MWI,10/03/2020,11.11
Malawi,MWI,11/03/2020,11.11
Malawi,MWI,12/03/2020,11.11
Malawi,MWI,13/03/2020,11.11
Malawi,MWI,14/03/2020,11.11
Malawi,MWI,15/03/2020,11.11
Malawi,MWI,16/03/2020,11.11
Malawi,MWI,17/03/2020,11.11
Malawi,MWI,18/03/2020,11.11
Malawi,MWI,19/03/2020,11.11
Malawi,MWI,20/03/2020,41.67
Malawi,MWI,21/03/2020,41.67
Malawi,MWI,22/03/2020,41.67
Malawi,MWI,23/03/2020,52.78
Malawi,MWI,24/03/2020,52.78
Malawi,MWI,25/03/2020,52.78
Malawi,MWI,26/03/2020,52.78
Malawi,MWI,27/03/2020,52.78
Malawi,MWI,28/03/2020,52.78
Malawi,MWI,29/03/2020,52.78
Malawi,MWI,30/03/2020,52.78
Malawi,MWI,31/03/2020,52.78
Malawi,MWI,1/04/2020,52.78
Malawi,MWI,2/04/2020,52.78
Malawi,MWI,3/04/2020,52.78
Malawi,MWI,4/04/2020,56.48
Malawi,MWI,5/04/2020,56.48
Malawi,MWI,6/04/2020,56.48
Malawi,MWI,7/04/2020,56.48
Malawi,MWI,8/04/2020,56.48
Malawi,MWI,9/04/2020,56.48
Malawi,MWI,10/04/2020,56.48
Malawi,MWI,11/04/2020,56.48
Malawi,MWI,12/04/2020,56.48
Malawi,MWI,13/04/2020,56.48
Malawi,MWI,14/04/2020,56.48
Malawi,MWI,15/04/2020,56.48
Malawi,MWI,16/04/2020,56.48
Malawi,MWI,17/04/2020,56.48
Malawi,MWI,18/04/2020,60.19
Malawi,MWI,19/04/2020,60.19
Malawi,MWI,20/04/2020,60.19
Malawi,MWI,21/04/2020,60.19
Malawi,MWI,22/04/2020,60.19
Malawi,MWI,23/04/2020,60.19
Malawi,MWI,24/04/2020,60.19
Malawi,MWI,25/04/2020,60.19
Malawi,MWI,26/04/2020,60.19
Malawi,MWI,27/04/2020,60.19
Malawi,MWI,28/04/2020,60.19
Malawi,MWI,29/04/2020,60.19
Malawi,MWI,30/04/2020,60.19
Malawi,MWI,1/05/2020,60.19
Malawi,MWI,2/05/2020,60.19
Malawi,MWI,3/05/2020,60.19
Malawi,MWI,4/05/2020,60.19
Malawi,MWI,5/05/2020,60.19
Malawi,MWI,6/05/2020,60.19
Malawi,MWI,7/05/2020,60.19
Malawi,MWI,8/05/2020,60.19
Malawi,MWI,9/05/2020,60.19
Malawi,MWI,10/05/2020,60.19
Malawi,MWI,11/05/2020,60.19
Malawi,MWI,12/05/2020,60.19
Malawi,MWI,13/05/2020,60.19
Malawi,MWI,14/05/2020,60.19
Malawi,MWI,15/05/2020,60.19
Malawi,MWI,16/05/2020,60.19
Malawi,MWI,17/05/2020,60.19
Malawi,MWI,18/05/2020,60.19
Malawi,MWI,19/05/2020,60.19
Malawi,MWI,20/05/2020,60.19
Malawi,MWI,21/05/2020,60.19
Malawi,MWI,22/05/2020,60.19
Malawi,MWI,23/05/2020,60.19
Malawi,MWI,24/05/2020,60.19
Malawi,MWI,25/05/2020,60.19
Malawi,MWI,26/05/2020,60.19
Malawi,MWI,27/05/2020,60.19
Malawi,MWI,28/05/2020,60.19
Malawi,MWI,29/05/2020,60.19
Malawi,MWI,30/05/2020,60.19
Malawi,MWI,31/05/2020,60.19
Malawi,MWI,1/06/2020,60.19
Malawi,MWI,2/06/2020,60.19
Malawi,MWI,3/06/2020,60.19
Malawi,MWI,4/06/2020,60.19
Malawi,MWI,5/06/2020,60.19
Malawi,MWI,6/06/2020,60.19
Malawi,MWI,7/06/2020,60.19
Malawi,MWI,8/06/2020,60.19
Malawi,MWI,9/06/2020,60.19
Malawi,MWI,10/06/2020,60.19
Malawi,MWI,11/06/2020,60.19
Malawi,MWI,12/06/2020,60.19
Malawi,MWI,13/06/2020,60.19
Malawi,MWI,14/06/2020,60.19
Malawi,MWI,15/06/2020,60.19
Malawi,MWI,16/06/2020,60.19
Malawi,MWI,17/06/2020,60.19
Malawi,MWI,18/06/2020,60.19
Malawi,MWI,19/06/2020,60.19
Malawi,MWI,20/06/2020,60.19
Malawi,MWI,21/06/2020,60.19
Malawi,MWI,22/06/2020,60.19
Malawi,MWI,23/06/2020,60.19
Malawi,MWI,24/06/2020,60.19
Malawi,MWI,25/06/2020,60.19
Malawi,MWI,26/06/2020,60.19
Malawi,MWI,27/06/2020,60.19
Malawi,MWI,28/06/2020,60.19
Malawi,MWI,29/06/2020,60.19
Malawi,MWI,30/06/2020,60.19
Malawi,MWI,1/07/2020,60.19
Malawi,MWI,2/07/2020,60.19
Malawi,MWI,3/07/2020,60.19
Malawi,MWI,4/07/2020,60.19
Malawi,MWI,5/07/2020,60.19
Malawi,MWI,6/07/2020,60.19
Malawi,MWI,7/07/2020,60.19
Malawi,MWI,8/07/2020,60.19
Malawi,MWI,9/07/2020,60.19
Malawi,MWI,10/07/2020,60.19
Malawi,MWI,11/07/2020,60.19
Malawi,MWI,12/07/2020,60.19
Malawi,MWI,13/07/2020,60.19
Malawi,MWI,14/07/2020,60.19
Malawi,MWI,15/07/2020,60.19
Malawi,MWI,16/07/2020,60.19
Malawi,MWI,17/07/2020,60.19
Malawi,MWI,18/07/2020,60.19
Malawi,MWI,19/07/2020,60.19
Malawi,MWI,20/07/2020,60.19
Malawi,MWI,21/07/2020,60.19
Malawi,MWI,22/07/2020,60.19
Malawi,MWI,23/07/2020,60.19
Malawi,MWI,24/07/2020,60.19
Malawi,MWI,25/07/2020,60.19
Malawi,MWI,26/07/2020,60.19
Malawi,MWI,27/07/2020,60.19
Malawi,MWI,28/07/2020,60.19
Malawi,MWI,29/07/2020,60.19
Malawi,MWI,30/07/2020,60.19
Malawi,MWI,31/07/2020,60.19
Malawi,MWI,1/08/2020,60.19
Malawi,MWI,2/08/2020,60.19
Malawi,MWI,3/08/2020,60.19
Malawi,MWI,4/08/2020,60.19
Malawi,MWI,5/08/2020,60.19
Malawi,MWI,6/08/2020,60.19
Malawi,MWI,7/08/2020,60.19
Malawi,MWI,8/08/2020,64.81
Malawi,MWI,9/08/2020,64.81
Malawi,MWI,10/08/2020,64.81
Malawi,MWI,11/08/2020,64.81
Malawi,MWI,12/08/2020,64.81
Malawi,MWI,13/08/2020,64.81
Malawi,MWI,14/08/2020,64.81
Malawi,MWI,15/08/2020,64.81
Malawi,MWI,16/08/2020,64.81
Malawi,MWI,17/08/2020,64.81
Malawi,MWI,18/08/2020,64.81
Malawi,MWI,19/08/2020,64.81
Malawi,MWI,20/08/2020,64.81
Malawi,MWI,21/08/2020,64.81
Malawi,MWI,22/08/2020,64.81
Malawi,MWI,23/08/2020,64.81
Malawi,MWI,24/08/2020,64.81
Malawi,MWI,25/08/2020,64.81
Malawi,MWI,26/08/2020,64.81
Malawi,MWI,27/08/2020,64.81
Malawi,MWI,28/08/2020,64.81
Malawi,MWI,29/08/2020,64.81
Malawi,MWI,30/08/2020,64.81
Malawi,MWI,31/08/2020,64.81
Malawi,MWI,1/09/2020,59.26
Malawi,MWI,2/09/2020,59.26
Malawi,MWI,3/09/2020,59.26
Malawi,MWI,4/09/2020,59.26
Malawi,MWI,5/09/2020,59.26
Malawi,MWI,6/09/2020,59.26
Malawi,MWI,7/09/2020,55.56
Malawi,MWI,8/09/2020,55.56
Malawi,MWI,9/09/2020,55.56
Malawi,MWI,10/09/2020,55.56
Malawi,MWI,11/09/2020,55.56
Malawi,MWI,12/09/2020,55.56
Malawi,MWI,13/09/2020,55.56
Malawi,MWI,14/09/2020,55.56
Malawi,MWI,15/09/2020,55.56
Malawi,MWI,16/09/2020,55.56
Malawi,MWI,17/09/2020,55.56
Malawi,MWI,18/09/2020,54.63
Malawi,MWI,19/09/2020,54.63
Malawi,MWI,20/09/2020,54.63
Malawi,MWI,21/09/2020,54.63
Malawi,MWI,22/09/2020,54.63
Malawi,MWI,23/09/2020,54.63
Malawi,MWI,24/09/2020,54.63
Malawi,MWI,25/09/2020,54.63
Malawi,MWI,26/09/2020,54.63
Malawi,MWI,27/09/2020,54.63
Malawi,MWI,28/09/2020,54.63
Malawi,MWI,29/09/2020,54.63
Malawi,MWI,30/09/2020,54.63
Malawi,MWI,1/10/2020,54.63
Malawi,MWI,2/10/2020,54.63
Malawi,MWI,3/10/2020,54.63
Malawi,MWI,4/10/2020,54.63
Malawi,MWI,5/10/2020,54.63
Malawi,MWI,6/10/2020,54.63
Malawi,MWI,7/10/2020,54.63
Malawi,MWI,8/10/2020,54.63
Malawi,MWI,9/10/2020,54.63
Malawi,MWI,10/10/2020,54.63
Malawi,MWI,11/10/2020,54.63
Malawi,MWI,12/10/2020,54.63
Malawi,MWI,13/10/2020,50.93
Malawi,MWI,14/10/2020,50.93
Malawi,MWI,15/10/2020,50.93
Malawi,MWI,16/10/2020,50.93
Malawi,MWI,17/10/2020,50.93
Malawi,MWI,18/10/2020,50.93
Malawi,MWI,19/10/2020,50.93
Malawi,MWI,20/10/2020,50.93
Malawi,MWI,21/10/2020,50.93
Malawi,MWI,22/10/2020,50.93
Malawi,MWI,23/10/2020,50.93
Malawi,MWI,24/10/2020,50.93
Malawi,MWI,25/10/2020,50.93
Malawi,MWI,26/10/2020,50.93
Malawi,MWI,27/10/2020,50.93
Malawi,MWI,28/10/2020,50.93
Malawi,MWI,29/10/2020,50.93
Malawi,MWI,30/10/2020,50.93
Malawi,MWI,31/10/2020,50.93
Malawi,MWI,1/11/2020,50.93
Malawi,MWI,2/11/2020,50.93
Malawi,MWI,3/11/2020,50.93
Malawi,MWI,4/11/2020,50.93
Malawi,MWI,5/11/2020,50.93
Malawi,MWI,6/11/2020,50.93
Malawi,MWI,7/11/2020,50.93
Malawi,MWI,8/11/2020,50.93
Malawi,MWI,9/11/2020,50.93
Malawi,MWI,10/11/2020,50.93
Malawi,MWI,11/11/2020,50.93
Malawi,MWI,12/11/2020,50.93
Malawi,MWI,13/11/2020,50.93
Malawi,MWI,14/11/2020,50.93
Malawi,MWI,15/11/2020,50.93
Malawi,MWI,16/11/2020,50.93
Malawi,MWI,17/11/2020,50.93
Malawi,MWI,18/11/2020,50.93
Malawi,MWI,19/11/2020,50.93
Malawi,MWI,20/11/2020,50.93
Malawi,MWI,21/11/2020,50.93
Malawi,MWI,22/11/2020,50.93
Malawi,MWI,23/11/2020,50.93
Malawi,MWI,24/11/2020,50.93
Malawi,MWI,25/11/2020,50.93
Malawi,MWI,26/11/2020,50.93
Malawi,MWI,27/11/2020,50.93
Malawi,MWI,28/11/2020,50.93
Malawi,MWI,29/11/2020,50.93
Malawi,MWI,30/11/2020,50.93
Malawi,MWI,1/12/2020,50.93
Malawi,MWI,2/12/2020,50.93
Malawi,MWI,3/12/2020,50.93
Malawi,MWI,4/12/2020,50.93
Malawi,MWI,5/12/2020,50.93
Malawi,MWI,6/12/2020,50.93
Malawi,MWI,7/12/2020,50.93
Malawi,MWI,8/12/2020,50.93
Malawi,MWI,9/12/2020,50.93
Malawi,MWI,10/12/2020,50.93
Malawi,MWI,11/12/2020,50.93
Malawi,MWI,12/12/2020,50.93
Malawi,MWI,13/12/2020,50.93
Malawi,MWI,14/12/2020,50.93
Malawi,MWI,15/12/2020,50.93
Malawi,MWI,16/12/2020,50.93
Malawi,MWI,17/12/2020,50.93
Malawi,MWI,18/12/2020,50.93
Malawi,MWI,19/12/2020,50.93
Malawi,MWI,20/12/2020,50.93
Malawi,MWI,21/12/2020,50.93
Malawi,MWI,22/12/2020,50.93
Malawi,MWI,23/12/2020,48.15
Malawi,MWI,24/12/2020,48.15
Malawi,MWI,25/12/2020,48.15
Malawi,MWI,26/12/2020,48.15
